CUSIP,Security Description,Ticker,Coupon,Maturity,Price,Current Face (m),Market Value,Market Value %,Yield to Worst,Duration,Spread Duration,OAS,WAL to Maturity,Structure,MSCI ESG Rating,Fitch Rating,Moody's Rating,S&P Rating,Barclays Sub Sector,Barclays Industry,Barclays Sub Industry,Country Name,Custom DxS(O),KRD Contribution 3M,KRD Contribution 1Y,KRD Contribution 2Y,KRD Contribution 3Y,KRD Contribution 5Y,KRD Contribution 7Y,KRD Contribution 10Y,KRD Contribution 15Y,KRD Contribution 20Y,KRD Contribution 25Y,KRD Contribution 30Y,KRD Contribution 40Y,KRD Contribution 50Y
BRTULV2L3,GROUPE VYV        RegS,UMGVYV,1.625,1877644800000000000,88.268068,500000.0,448066.77442622953,3.350454543687617e-05,4.194233324173724,4.853843646974146,4.916220033840862,155.16356232501178,5.172131147540983,SENIOR,,A-,,,Financial Institutions,Insurance,Life Insurance,France,7.628182136243381,1.0776344574947234e-07,5.437045146831356e-07,1.0881344016184695e-06,2.581687606020756e-06,0.00014403438444585164,1.427015059961453e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUN25A6,AGENCE FRANCAISE DE DEVELOPPEMENT MTN RegS,AGFRNC,0.25,1877385600000000000,85.829476,2000000.0,1720769.8478688526,0.00012867191866247304,3.277395147848661,5.056458308517644,5.121247796787542,67.50197810910976,5.163934426229508,SENIOR,AAA,AA-,NR,AA,Non - Corporate,Foreign Agencies,Foreign Agencies,France,3.4569435667007924,6.544534688884896e-08,3.389482380132574e-07,6.833152009459802e-07,1.6389100996139312e-06,0.0005917412281411247,5.6156345167181704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUNE6H4,PROLOGIS INTERNATIONAL FUNDING II MTN RegS,PRIFII,0.875,1878249600000000000,85.699977,450000.0,388834.32272950816,2.9075392278283474e-05,3.977467232493437,4.973549146490643,5.034057175409671,134.70549216549276,5.191256830601093,SENIOR,,NR,A3,A-,Financial Institutions,REIT,Other REIT,Luxembourg,6.781151494027899,5.7610736743883545e-08,2.6164839382861724e-07,5.293109453571701e-07,1.3793812879046444e-06,0.00012872832891502298,1.3651612170680133e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUNEAD8,LANDWIRTSCHAFTLICHE RENTENBANK MTN RegS,RENTEN,0.05,1892246400000000000,84.99405,1300000.0,1105160.6281420763,8.263925511559916e-05,2.983007097801571,5.554996068513288,5.625512514242398,41.154215364665426,5.633879781420766,SENIOR,AA,AAA,Aaa,AAA,Non - Corporate,Foreign Agencies,Foreign Agencies,Germany,2.315135535477521,1.408907518589156e-08,4.210720598890958e-08,8.905496260418335e-08,2.146867640403614e-07,0.00031085522533362255,0.0001478455739305781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUNGGG0,BNP PARIBAS SA MTN RegS,BNP,1.625,1940716800000000000,84.108783,1108000.0,946831.0943285245,7.080003970747487e-05,4.240148608347938,6.602562524750654,6.68585807114308,163.86222080975978,7.172131147540984,SUB,AA,A-,Baa2,BBB+,Financial Institutions,Banking,Banking,France,10.95559551556362,2.39470671878208e-07,1.2067468388028815e-06,2.4124950202591213e-06,5.714370600783802e-06,1.0730689207943589e-05,0.0004203132425005847,2.6844674083179523e-05,0.0,0.0,0.0,0.0,0.0,0.0
BRTUNQCS6,STANDARD CHARTERED PLC MTN RegS,STANLN,0.9,1814486400000000000,93.798528,500000.0,472718.04983606556,3.534786394247936e-05,3.933251062261522,2.099340860651718,2.273216926295924,93.04197345921713,3.172131147540983,SENIOR,AA,A,A3,BBB+,Financial Institutions,Banking,Banking,United Kingdom,2.115045889234685,1.0597483874887353e-07,1.1600808472890877e-06,6.149922767005242e-05,1.1515480366106356e-05,-7.20419397813313e-08,-1.900914098816325e-09,4.3456721965007117e-10,-3.352551941559266e-11,-8.099200851776822e-12,1.372258655348975e-12,-1.1310111099432957e-13,4.626105741248861e-14,-5.608398136705602e-15
BRTUNXH31,MEDTRONIC GLOBAL HOLDINGS SCA MTN,MDT,0.25,1751414400000000000,96.061861,1000000.0,962688.2821311476,7.19857733961966e-05,3.746064073413358,1.149113545458312,1.168154113479714,39.41131375680668,1.172131147540984,SENIOR,BBB,NR,A3,A,Industrial,Consumer Non-Cyclical,Healthcare,United States,0.4603848828265336,3.3137628203648236e-08,6.759005939401784e-05,1.509663026764061e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUNXHF4,MEDTRONIC GLOBAL HOLDINGS SCA,MDT,1.0,1940716800000000000,84.327544,1000000.0,851554.1285245903,6.367562965954532e-05,3.509231763790699,6.760949509521097,6.839822602847924,93.5202035971081,7.172131147540984,SENIOR,BBB,,A3,A,Industrial,Consumer Non-Cyclical,Healthcare,United States,6.3966160238643965,1.3266842824581936e-07,6.736596337094348e-07,1.355933939289502e-06,3.2452338158775416e-06,7.295458893740597e-06,0.00039487714572071985,2.292761668356722e-05,0.0,0.0,0.0,0.0,0.0,0.0
BRTUNXL44,MEDTRONIC GLOBAL HOLDINGS SCA,MDT,1.5,2193177600000000000,74.025656,1000000.0,752674.5927868853,5.628183461160074e-05,3.780616241282475,12.947652332626632,13.11482071902193,99.37801947850517,15.172131147540982,SENIOR,BBB,NR,A3,A,Industrial,Consumer Non-Cyclical,Healthcare,United States,13.033249088720645,1.9959936299412252e-07,1.012683714879164e-06,2.036812581608334e-06,4.869364751993905e-06,9.248493331520834e-06,1.562691233436939e-05,3.317662834790462e-05,0.0006416555618003168,2.0891570967811338e-05,0.0,0.0,0.0,0.0
BRTUNXW26,MEDTRONIC GLOBAL HOLDINGS SCA,MDT,1.75,2508796800000000000,67.328578,1000000.0,687773.4849180328,5.1428803229659736e-05,3.785439281264491,18.592211190244967,18.820362516059134,103.64243598560452,25.172131147540984,SENIOR,BBB,NR,A3,A,Industrial,Consumer Non-Cyclical,Healthcare,United States,19.505882172965297,2.3353742579784433e-07,1.184390566141036e-06,2.381306848232982e-06,5.689783232375486e-06,1.079935770199084e-05,1.823009438566132e-05,3.727446913696962e-05,5.494008658534765e-05,7.124192644409144e-05,0.0007335191871259731,2.0681031454804867e-05,0.0,0.0
BRTUNZTK5,CHILE (REPUBLIC OF),CHILE,0.83,1940716800000000000,81.974014,1954685.0,1615765.0050272115,0.00012082009895862433,3.713594341439475,6.81275769249642,6.894080196268745,116.17606337337068,7.170761284527286,SENIOR,BBB,A-,A2,A,Non - Corporate,Sovereign,Sovereign,Chile,8.009270977828175,2.159302744883535e-07,1.0933667607783063e-06,2.195212981564702e-06,5.233826399627782e-06,1.1191615397406663e-05,0.000757363402011243,4.582470476343761e-05,0.0,0.0,0.0,0.0,0.0,0.0
BRTUPRHK4,UNIBAIL-RODAMCO-WESTFIELD SE MTN RegS,URWFP,1.75,2508710400000000000,61.669519,500000.0,315615.3545628416,2.3600386351047147e-05,4.262080313504191,18.260526150179494,18.486186600400195,149.686882279502,25.169398907103826,SENIOR,AA,BBB+,Baa2,BBB+,Financial Institutions,REIT,Retail REIT,France,27.67139637451011,1.1492058699052282e-07,5.896147116452724e-07,1.17915189723253e-06,2.7971545536295376e-06,5.274502622237041e-06,8.818011573512267e-06,1.771816975141756e-05,2.562965360147369e-05,3.138963574919463e-05,0.0003277716301967122,9.673026873590376e-06,0.0,0.0
BRTUPRNG6,MOTABILITY OPERATIONS GROUP PLC MTN RegS,MOTOPG,0.375,1767398400000000000,94.829526,600000.0,569702.5658360657,4.2599957399211305e-05,3.605538714788903,1.65351380261418,1.679224814648688,44.384100610263374,1.6775956284153,SENIOR,AA,NR,A1,A,Industrial,Consumer Cyclical,Consumer Cyclical Services,United Kingdom,0.7453088312061823,4.5377401583160905e-08,2.1518605104593202e-05,4.887563504419558e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUPUBB3,CNH INDUSTRIAL FINANCE EUROPE SA MTN RegS,CNHI,1.625,1877731200000000000,90.324252,500000.0,458325.4949726776,3.4271649333639827e-05,3.71364789300781,4.828389883734535,4.882881226754265,108.28670589723974,5.174863387978142,SENIOR,AAA,BBB+,Baa2,BBB+,Industrial,Capital Goods,Construction Machinery,United Kingdom,5.287511233326923,1.093669980370328e-07,5.457198182141852e-07,1.0983023593996061e-06,3.266301357125332e-06,0.00014782322052577193,1.2633973882895911e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUPVNG7,HERA SPA MTN RegS,HERIM,0.875,1814745600000000000,91.360193,357159.0,328862.74290539464,2.45909702326826e-05,3.810100405254557,3.073552309947825,3.113539314027755,100.77231117304264,3.180327868852459,SENIOR,A,NR,Baa2,BBB+,Non - Corporate,Foreign Agencies,Foreign Agencies,Italy,3.137585526027067,4.3280963294405756e-08,2.089057382600446e-07,5.35756986071343e-07,6.792530002277122e-05,6.868389652122794e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUPXEH1,OMV AG MTN RegS,OMVAV,1.0,2035497600000000000,77.300888,500000.0,390630.12306010927,2.920967466029948e-05,3.720139743480133,9.42607260712508,9.546624392970548,109.71831426521068,10.174863387978142,SENIOR,AAA,A-,A3,NR,Industrial,Energy,Integrated Energy,Austria,10.474395353198688,6.734595964890908e-08,3.359709329874073e-07,6.760327711508619e-07,1.6142999446989878e-06,3.0620846151206917e-06,5.160550455904475e-06,0.0002547604486768461,9.655780822127099e-06,0.0,0.0,0.0,0.0,0.0
BRTUPXKD3,OMV AG MTN RegS,OMVAV,,1751500800000000000,96.03854,500000.0,480192.7,3.5906786786876804e-05,3.500320668289891,1.154378456301012,1.173501077889366,15.807081364816755,1.174863387978142,SENIOR,AAA,A-,A3,NR,Industrial,Energy,Integrated Energy,Austria,0.18549627019897372,0.0,3.3763001150985965e-05,7.687019950778452e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUR29K6,AXA HOME LOAN SFH RegS,AXASFH,0.05,1814745600000000000,90.061344,1000000.0,901023.2760655738,6.737472407160665e-05,3.399764330744004,3.132768329051888,3.175761725901314,61.66613583576953,3.180327868852459,SECURED,AAA,AAA,NR,AAA,European Collateralized,Mortgages Other,Mortgages Other,France,1.958369539714683,6.928286708652756e-09,3.35723871353371e-08,6.830978255624046e-08,0.00019088344674224675,2.0077144551492203e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTURBAC2,BANKINTER SA MTN RegS,BKTSM,0.875,1783468800000000000,93.687953,750000.0,707984.9548770492,5.2940131791022226e-05,3.940468167934297,2.128537358378605,2.160017851756997,92.98037566090254,2.188524590163934,SRBN,A,NR,Baa1,BBB,Financial Institutions,Banking,Banking,Spain,2.0083927129062125,9.463280739769991e-08,4.378748879426638e-07,8.987074960973819e-05,2.2281790969599092e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTURBDH8,SNCF RESEAU MTN RegS,RESFER,0.75,2095286400000000000,73.180261,1500000.0,1108185.4723770493,8.286544022213803e-05,3.515108322378024,11.223757617749323,11.37152498081616,81.84068901401234,12.068306010928962,SENIOR,BBB,AA-,Aa2,AA,Non - Corporate,Foreign Agencies,Foreign Agencies,France,9.30653439570048,6.979958082917798e-08,7.877432190153636e-07,1.5406599707673854e-06,3.687102657640217e-06,6.997658051533045e-06,1.1907717308871802e-05,0.0005343224665226036,0.0003707484686301122,0.0,0.0,0.0,0.0,0.0
BRTURBS09,INTESA SANPAOLO SPA MTN RegS,ISPIM,1.75,1877817600000000000,90.352642,1000000.0,917918.4965027323,6.863807746692968e-05,3.838979094798201,4.845198107962622,4.907469799253144,120.96552296486449,5.1775956284153,SRP,AA,BBB,Baa1,BBB,Financial Institutions,Banking,Banking,Italy,5.936346507009351,2.3911563858825246e-07,1.1727740034946146e-06,2.3506605881439303e-06,5.644092873031779e-06,0.00029316376920694265,2.999467076675836e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTURGSH1,ENGIE SA          RegS,ENGIFP,1.625,3471206400000000000,96.710158,500000.0,490144.02770491806,3.665090514216799e-05,5.249590764385847,0.910006260565337,0.925590676291133,178.41222734876027,55.67071637098585,CAPSEC,AA,BBB,Baa3,BBB-,Utility,Natural Gas,Natural Gas,France,1.651366941703464,2.3024212209450297e-06,3.105013191381414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUU2L69,NIBC BANK NV MTN RegS,NIBCAP,0.875,1751932800000000000,96.38689,500000.0,485484.6549180328,3.630249687769569e-05,4.047461805429298,1.15910616983293,1.178274424866103,69.1283234244814,1.188524590163935,SRP,AA,BBB+,NR,BBB,Financial Institutions,Banking,Banking,Netherlands,0.8145213552493877,6.289367695744839e-08,3.36340760130817e-05,8.381478421238611e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUUSVY0,MERCK FINANCIAL SERVICES GMBH MTN RegS,MRKGR,0.875,1940976000000000000,84.037411,800000.0,678036.9929180329,5.0700749383159936e-05,3.419433888969015,6.810579229660779,6.889972746674882,84.66922493975324,7.180327868852459,SENIOR,AAA,NR,A3,A,Industrial,Consumer Non-Cyclical,Pharmaceuticals,Germany,5.833686523169851,9.701349673264448e-08,4.691093513894078e-07,9.527498984094414e-07,2.2838618508157945e-06,5.081429841260515e-06,0.0003164278308163061,1.998947542227164e-05,0.0,0.0,0.0,0.0,0.0,0.0
BRTUUSVZ7,MERCK FINANCIAL SERVICES GMBH MTN RegS,MRKGR,0.375,1814745600000000000,90.84781,600000.0,546931.122295082,4.08972047999829e-05,3.463325705080322,3.10629545872562,3.1471590684529,67.56018577368769,3.180327868852459,SENIOR,AAA,NR,A3,A,Industrial,Consumer Non-Cyclical,Pharmaceuticals,Germany,2.1262265132402383,3.116717021549559e-08,1.509684967991232e-07,4.493983165900815e-07,0.00011469581115729337,1.1711456403860452e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUVV8S1,AUTOBAHNEN-UND SCHNELLSTRASSEN FIN RegS,ASFING,0.1,1878249600000000000,86.040998,600000.0,516731.2339016394,3.8638984394860505e-05,3.047922453401242,5.108010308186337,5.173395214475915,45.496022769349594,5.191256830601093,SENIOR,A,NR,Aa1,AA+,Non - Corporate,Foreign Agencies,Foreign Agencies,Austria,2.353689064726405,8.798931315697696e-09,4.0313315965414804e-08,8.218145149904048e-08,1.9793604954281355e-07,0.0001772298252083655,1.9809275630110003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUW52Y0,CAIXABANK SA      RegS,CABKSM,0.75,1783555200000000000,93.702283,750000.0,707316.302827869,5.2890132808187784e-05,3.798450497612471,2.13504089771637,2.166605100951089,79.41268781838602,2.191256830601093,SRP,A,A-,NR,A-,Financial Institutions,Banking,Banking,Spain,1.7205593450755154,8.222345061771717e-08,3.754232454990435e-07,8.980858054455121e-05,2.2656369390463317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUW8216,AROUNDTOWN SA MTN RegS,ARNDTN,1.45,1846713600000000000,83.090407,600000.0,505578.50757377053,3.780503051270616e-05,6.146708073904494,3.981107281629837,4.033557226894468,333.63804950383906,4.191256830601093,SENIOR,A,NR,NR,BBB+,Financial Institutions,Other Financial Institutions,Other Financial Institutions,Germany,13.457481657431842,1.2680228749583653e-07,5.644814345405516e-07,1.1221166329496216e-06,6.009864068798792e-05,8.859384121339874e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUW8SZ3,AROUNDTOWN SA MTN RegS,ARNDTN,0.625,1752019200000000000,94.739504,611200.0,582137.2473551037,4.3529770488970513e-05,5.295313566209736,1.164209231113027,1.18345583210256,188.61216363091296,1.191256830601093,SENIOR,A,NR,NR,BBB+,Financial Institutions,Other Financial Institutions,Other Financial Institutions,Germany,2.232141650544863,5.552605410885391e-08,4.038371363775631e-05,1.0238520939625724e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUWBJG8,DEUTSCHE TELEKOM AG        RegS,DT,0.5,1814745600000000000,92.006211,1006905.0,930541.7987056156,6.958199481666291e-05,3.182205966501495,3.104891123670952,3.147531844350795,40.40113486569093,3.180327868852459,SENIOR,BBB,BBB+,Baa1,BBB+,Industrial,Communications,Wirelines,Germany,1.2716385853767338,6.980735099102201e-08,3.389537426428924e-07,6.908957828741847e-07,0.0001945010034245359,2.0443857772530855e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUWCA83,DEUTSCHE TELEKOM AG        RegS,DT,1.375,2035670400000000000,83.625225,850000.0,720394.3305327869,5.386805261495152e-05,3.293921508372755,9.256334960161677,9.374759001315423,68.45207985215302,10.180327868852459,SENIOR,BBB,BBB+,Baa1,BBB+,Industrial,Communications,Wirelines,Germany,6.4172175175273365,1.6192787875805163e-07,7.842919457753596e-07,1.5951572493774479e-06,3.832410296171594e-06,7.297871007206653e-06,1.2441173146322197e-05,0.0004548073525328002,1.7700554599193013e-05,0.0,0.0,0.0,0.0,0.0
BRTUWVK98,BANCO SANTANDER SA         RegS,SANTAN,0.25,1878336000000000000,85.177985,1500000.0,1280692.3159836067,9.576477511968595e-05,3.412177912854086,5.086055702680289,5.151178454429894,80.71635843597062,5.193989071038252,SECURED,AA,AAA,Aa1,NR,European Collateralized,Mortgages Other,Mortgages Other,Spain,4.157843664954125,5.570284755809626e-08,2.5062346081809185e-07,5.099593489362082e-07,1.2223984121000923e-06,0.000435641601250088,4.938469529387371e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUWWZF6,SAUDI ARABIA (KINGDOM OF)  RegS,KSA,0.75,1815091200000000000,91.42515,1000000.0,920317.0737704918,6.881743296847165e-05,3.64415995968761,3.100130040544001,3.142697596384112,85.13994324196601,3.191256830601093,SENIOR,BB,A+,A1,A,Non - Corporate,Sovereign,Sovereign,Saudi Arabia,2.6756909498280628,1.0988278999624717e-07,5.0127061157391e-07,1.0180124544823862e-06,0.0001904184132056018,2.1295412197027784e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUWZD55,SAUDI ARABIA (KINGDOM OF)  RegS,KSA,2.0,2193782400000000000,75.622105,2000000.0,1544791.8267759564,0.00011551302373849953,4.203005147583516,12.445312810487643,12.613267493444004,140.6506229957268,15.191256830601093,SENIOR,BB,A+,A1,A,Non - Corporate,Sovereign,Sovereign,Saudi Arabia,17.740639309646486,5.900452594756349e-07,2.676679891042944e-06,5.409377721189563e-06,1.285375976840885e-05,2.4229933307126313e-05,4.051515201591004e-05,8.170539667384463e-05,0.0012192532478733445,5.0362121600569054e-05,0.0,0.0,0.0,0.0
BRTUXDCV7,NIEDERSACHSEN LAND OF      RegS,NIESA,,1783641600000000000,93.106139,1500000.0,1396592.085,0.00010443127149649447,3.309294815596719,2.160765769168619,2.192679531998711,32.42592023624965,2.193989071038251,SENIOR,AA,AAA,,,Non - Corporate,Foreign Local Government,Foreign Local Government,Germany,0.7109965160824742,0.0,0.0,0.00017953458138947952,4.611693529090021e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUXEH81,KUNTARAHOITUS OYJ MTN RegS,KUNTA,0.05,1883347200000000000,85.474725,500000.0,427535.51024590165,3.196930401111506e-05,3.030600447150666,5.276020135402614,5.343301573264618,44.714352942761636,5.352459016393443,SENIOR,AA,,Aa1,AA+,Non - Corporate,Foreign Local Government,Foreign Local Government,Finland,2.389222724265677,5.519194570915147e-09,1.608879574598179e-08,3.4305485553353516e-08,8.267181813515652e-08,0.0001379699079179658,3.056219846547942e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUXEHL2,ABERTIS INFRAESTRUCTURAS SA MTN RegS,ABESM,0.625,1752537600000000000,96.319077,503200.0,487169.53535471036,3.642848513741134e-05,3.799336090968453,1.180354522419859,1.199782227318483,46.05191389858718,1.207650273224044,SENIOR,AA,BBB,NR,BBB-,Industrial,Transportation,Transportation Services,Spain,0.5525226782952594,4.970128124254344e-08,3.356788298331853e-05,9.380942912287027e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUXEHU2,ABERTIS INFRAESTRUCTURAS SA MTN RegS,ABESM,1.625,1878768000000000000,89.60172,600000.0,545335.7298360657,4.0777908074174096e-05,3.866640118845166,4.866864695024852,4.922451699138569,123.14786997374408,5.207650273224044,SENIOR,AA,BBB,NR,BBB-,Industrial,Transportation,Transportation Services,Spain,6.061894417975521,1.543556301271399e-07,6.445110479866089e-07,1.3146968102813062e-06,3.429714592696266e-06,0.00017424366310245088,1.867361995962458e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUXKTN1,CANADIAN IMPERIAL BANK OF COMMERCE RegS,CM,0.04,1815091200000000000,89.627544,1000000.0,896598.9372677596,6.704389065850807e-05,3.534002991655982,3.144227396393388,3.187352194777116,74.80358863642103,3.191256830601093,SECURED,AA,AAA,Aaa,NR,European Collateralized,Mortgages Other,Mortgages Other,Canada,2.3842538241750106,5.854395931475888e-09,2.6745900650785116e-08,5.4386668564058446e-08,0.00018949804373513218,2.1216207069005373e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUY6XA4,LA BANQUE POSTALE MTN RegS,FRLBP,0.25,1783814400000000000,92.909348,750000.0,698321.134590164,5.2217512029022756e-05,3.66378654334647,2.161118589051053,2.193017762649584,66.42862507558594,2.199453551912568,SRP,AAA,A+,A2,A+,Non - Corporate,Foreign Agencies,Foreign Agencies,France,1.4567915473914954,2.852051267397978e-08,1.245545790281586e-07,8.874589059125617e-05,2.394927023695974e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUYFVP3,FERROVIE DELLO STATO ITALIANE SPA MTN RegS,FERROV,1.125,1783555200000000000,94.605984,700000.0,668610.7404590164,4.9995893942322996e-05,3.732741816749119,2.123957807532977,2.155368586450894,72.97988449040537,2.191256830601093,SENIOR,BBB,BBB,NR,BBB,Non - Corporate,Foreign Agencies,Foreign Agencies,Italy,1.572985504734345,1.1515984578328437e-07,5.260635131757101e-07,8.429390644163071e-05,2.125403948279789e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUYPB65,ORANGE SA MTN RegS,ORAFP,1.2,2036188800000000000,78.587201,300000.0,238653.4062786885,1.7845496141883775e-05,3.767519014989484,9.338717925698468,9.458209909249623,114.16377038968248,10.19672131147541,SENIOR,A,BBB+,Baa1,BBB+,Industrial,Communications,Wirelines,France,10.797849043769936,5.4095126548678445e-08,2.3916288781287557e-07,4.839766793654411e-07,1.163534262154955e-06,2.197614194675887e-06,3.705191369532528e-06,0.00015233580249201918,6.474677701083344e-06,0.0,0.0,0.0,0.0,0.0
BRTUZ9VJ0,ARKEA HOME LOANS SFH SA    RegS,CMARK,0.125,1878508800000000000,85.317306,500000.0,427086.87153005466,3.193575669830865e-05,3.238632109133155,5.111951584828921,5.177378290249539,64.02076480317787,5.199453551912569,SECURED,AA,AAA,Aaa,NR,European Collateralized,Mortgages Other,Mortgages Other,France,3.314597178171449,9.530528058869785e-09,4.163584674403739e-08,8.544065344584812e-08,2.0534418912997746e-07,0.0001458668801777379,1.7045210671513065e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRTUZP6E3,A2A SPA MTN RegS,AEMSPA,1.0,1878854400000000000,86.751071,400000.0,350162.7539453552,2.6183695309448628e-05,3.854535286385508,4.970422565788216,5.02991372263812,122.83196319993063,5.210382513661203,SENIOR,BBB,NR,Baa2,BBB,Non - Corporate,Foreign Local Government,Foreign Local Government,Italy,6.178341772779115,6.40596862940553e-08,2.6393097683514706e-07,5.391602607478111e-07,1.373626797819252e-06,0.00011469912803244445,1.3204124267665817e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
